CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
bc327d46c5511c2bdb07378515d562b0e56d95d9,Current commit,7.0,39.0,35.0,11.0,1928.0,56.0
d41c80f797df9fa4ea50e9909ee2f1c6dde6344f,Previous commit,7.0,39.0,35.0,11.0,1928.0,56.0
b0caf1bbdda61358838ebd608902f9fd7f2a821b,Current commit,7.0,39.0,35.0,11.0,1927.0,56.0
5529edba42d1f9a5838355189d670dcb26905c27,Previous commit,7.0,39.0,35.0,11.0,1927.0,56.0
d749274cb79b319248186abf7b77a37b65b04896,Current commit,7.0,39.0,35.0,11.0,1927.0,56.0
dc0efc33de319f0bc17e14696d05f15e7e5a2df6,Previous commit,7.0,39.0,35.0,11.0,1927.0,56.0
b115c8e51bb7cd5c39d7de641ac9f4d03f30f9b6,Current commit,7.0,39.0,35.0,11.0,1927.0,56.0
3450b5e76beedd5da9a640e1c6b1c2d10f6a9378,Previous commit,7.0,39.0,35.0,11.0,1927.0,56.0
f7bd0dbd91d669f493ae24c232e3aacef61fe6c7,Current commit,7.0,39.0,35.0,11.0,2019.0,55.0
a7061d9eac1d14af6a214819f372d38028e1b0df,Previous commit,7.0,39.0,35.0,11.0,1927.0,56.0
c59b6cc1cbd3fc3e857d625e082db72defe6316a,Current commit,7.0,39.0,35.0,11.0,2019.0,55.0
e6c6fc9f79c1d9acbb7f530c46dac90190de7172,Previous commit,7.0,39.0,35.0,11.0,2019.0,55.0
a78a06f23bf6b443dca36f7e0e4ab3936c2aea43,Current commit,7.0,39.0,35.0,11.0,2030.0,55.0
38f9c1eb26ac6c02ee4f4422afc44076ce7e2261,Previous commit,7.0,39.0,35.0,11.0,2019.0,55.0
72de260b3f6885020ad4e0b55001214966628d5a,Current commit,7.0,39.0,36.0,11.0,2070.0,55.0
a7ca865c7ae7d93f5a74ef3ff2b5ad032abc5376,Previous commit,7.0,39.0,35.0,11.0,2030.0,55.0
6bf43275ae2285ae453f35deca6f90fdd9201d3e,Current commit,7.0,39.0,36.0,11.0,2076.0,55.0
cfaa443397962ac0c4b588c27657196a16bff12e,Previous commit,7.0,39.0,36.0,11.0,2070.0,55.0
9c03990b336f99a91958b1da4122f53d909f7d1a,Current commit,7.0,39.0,36.0,11.0,2076.0,55.0
205e9d8bc44e1a0378e1b1a15af175800625aa7d,Previous commit,7.0,39.0,36.0,11.0,2076.0,55.0
935bfff78608ac7aec7f1d809eb6d11a9e17e6cf,Current commit,7.0,39.0,36.0,11.0,2076.0,55.0
8af2a02c94ced031a2447f409e272f4c4f5de586,Previous commit,7.0,39.0,36.0,11.0,2076.0,55.0
5f8e833d2979540f507349a2962ab2bda1066b9e,Current commit,7.0,38.0,35.0,11.0,2132.0,56.0
5fae3921623143ac1c181e4ad11cf5136fb0f6ec,Previous commit,7.0,38.0,35.0,11.0,2132.0,56.0
68ab71f3446fbd9576a125cb15514f2567dafe5e,Current commit,7.0,38.0,35.0,11.0,2396.0,64.0
aa9c79d43d439fa65a1699ac0eff1f61bb6965b8,Previous commit,7.0,38.0,35.0,11.0,2396.0,64.0
ddda80c49116c6b826642a619788f61553d74d40,Current commit,7.0,38.0,35.0,11.0,2396.0,64.0
8eaaed896f6ae20937ceec8367dd230f3f61f088,Previous commit,7.0,38.0,35.0,11.0,2396.0,64.0
