CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
a29144c350faf822ea957558e9f31a38a2010549,Previous commit,9.0,17.0,15.0,7.0,11395.0,633.0
03b5499e5c6be9968b158df08199d5d2f8a3e149,Current commit,9.0,17.0,15.0,8.0,11514.0,708.0
44d044c985dd163cfde8ffa1e6c8b56a8c1b8bac,Previous commit,9.0,17.0,15.0,8.0,11514.0,708.0
fab1689f6fb12a6e6e6babc83832de1277800250,Current commit,9.0,14.0,12.0,7.0,12202.0,735.0
39c37088e15fb785e30a2a93addc1d9c9836f859,Previous commit,9.0,14.0,12.0,7.0,12202.0,735.0
dd19b65acd44f858eb69a764c2ceb066ee3e1a5f,Current commit,9.0,14.0,12.0,7.0,12406.0,737.0
e4da94180ffaea230f2cd84bf73c1ea1495d7af1,Previous commit,9.0,14.0,12.0,7.0,12406.0,737.0
7bb2641beae8d4f5c916aa38e36d0a32b0fa7780,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
736592531b0fd0807193028e4ab31154dbf365c8,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
3fbf7fb4f10fd62c112cc86aea16ff046027d9b5,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
e3e24611c5bc5dce164e42ec257a24e80c259d95,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
662a689b9a736888e748431bf108b92a98ab0c86,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
0e0f0afd8254d74275a0306ea98afaf9d19c71e5,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
2086121d1ada1752681e88be68b6a3ca9b3ff4dc,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
5eb5b865c27db779004682d83443208435ac6901,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
77e2c7bbc1f55feb0825a88c0c3e79efa3486c30,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
00432903562519e9d4085e0446fc035ae32fcbd5,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
0e12f0ae7e2756cad83459ea3705a16245056126,Current commit,9.0,14.0,12.0,7.0,12379.0,724.0
f9a36490d93ec007b8660ef0ad3c7c761a883d3e,Previous commit,9.0,14.0,12.0,7.0,12379.0,724.0
3f1cdbb88b8b0ea9227ee15f41fcb3ddc62cba8b,Current commit,9.0,14.0,12.0,7.0,12634.0,744.0
2d1fdeba0466c1015357e55d48a9911f7f7a7f84,Previous commit,9.0,14.0,12.0,7.0,12634.0,744.0
df64614783a2c3f933a49cf6d9699e22e7dbb45e,Current commit,9.0,14.0,12.0,6.0,16095.0,870.0
0c8976be62d5711a319d900551e17ea445d69f1e,Previous commit,9.0,14.0,12.0,6.0,16095.0,870.0
c0b56603fbc924c541c3ee94ea2eec739460c9b7,Current commit,9.0,14.0,12.0,6.0,16350.0,885.0
85e00497efb79c96221919ca7baeb00e7dcb996f,Previous commit,9.0,14.0,12.0,6.0,16350.0,885.0
e3386f7219f44d45667a3b08170b66083b2122f2,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
26399452b260ebb47fbdf12bb625ae70c9c3cc38,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
1c8bd2abdeea01dfb956e3021610bb8fef158d4c,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
c656e37732261d9e33dd4f7f36383ff1bf4ae624,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
2a441aff2d919f0ac88dbc6f335c4a3e9c2b7660,Current commit,9.0,14.0,12.0,6.0,17413.0,876.0
00c2c63a3f7cb0e277d604d134301d1bc7b7a693,Previous commit,9.0,14.0,12.0,6.0,17413.0,876.0
cd016c85c049ebb0194eb74be26b2792cba056ac,Current commit,9.0,14.0,12.0,6.0,17490.0,880.0
212a599b7133606e0119df4ce470bfcba9ed49d2,Previous commit,9.0,14.0,12.0,6.0,17490.0,880.0
2231a89b3aab2f53e04e537b18647c7ba872bde0,Current commit,9.0,13.0,12.0,6.0,19557.0,930.0
4913cc36f8825ae894f60e3daae93619c5cd653d,Previous commit,9.0,13.0,12.0,6.0,19557.0,930.0
a0bbf3be40f9ca0886d1757422c1403b328386b6,Current commit,11.0,24.0,23.0,8.0,4962.0,535.0
8bfed2d027331722014609788b51d12d893c1315,Previous commit,11.0,24.0,23.0,8.0,4962.0,535.0
e4da94180ffaea230f2cd84bf73c1ea1495d7af1,Current commit,9.0,14.0,12.0,7.0,12406.0,737.0
