CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
3e30f85884019ade5a731c353d871c029cc95a97,Current commit,13.0,34.0,30.0,16.0,300976.0,21095.0
d4e1211cd0c69263854f6f472f112e2fdaa0219d,Previous commit,13.0,34.0,30.0,16.0,300952.0,21089.0
82fef6cdc894466b51cf40698e62d0ca232d3300,Current commit,13.0,34.0,29.0,15.0,302776.0,13504.0
6343924b70d373dad36ffb32419f81667a282331,Previous commit,13.0,34.0,29.0,15.0,302776.0,13504.0
8252ce21fafd9467e884e92618033b778ef55cc1,Current commit,14.0,30.0,26.0,15.0,339089.0,9654.0
7f6ed802838636921b864b443cc83c8cd136267c,Previous commit,14.0,30.0,26.0,15.0,339089.0,9654.0
b3cd596e9276aba37a8ac2cd8bba20fa987f4e07,Current commit,13.0,34.0,30.0,15.0,277854.0,13611.0
1124c74130d0136bbbc8c487dea1edf5ead08ecf,Previous commit,13.0,34.0,30.0,15.0,277753.0,13611.0
b770054f4e9bb10b60ee193e5ae76c2911dd4f69,Current commit,13.0,31.0,27.0,15.0,300269.0,9114.0
c30e8aeb66dc98e2e23c09568c3f3770e1dc0d22,Previous commit,13.0,31.0,27.0,15.0,300269.0,9114.0
3feca5b20d5dfd1242a412255b01773ac1a862e8,Current commit,14.0,30.0,26.0,15.0,339089.0,9654.0
8252ce21fafd9467e884e92618033b778ef55cc1,Previous commit,14.0,30.0,26.0,15.0,339089.0,9654.0
b36c7180f0d90a332f065e9a348e8dc0ae1972d4,Current commit,13.0,34.0,30.0,15.0,283406.0,13614.0
f03a3c460b1782688627588fcb646df6a9a537e6,Previous commit,13.0,34.0,30.0,15.0,283084.0,13612.0
3e6eb3e718853be1742b2bf54b75a81f7424cddf,Current commit,13.0,34.0,29.0,15.0,301698.0,13604.0
14efcfcaad43160ea52403caab5b81e8e04163d2,Previous commit,13.0,34.0,29.0,15.0,301698.0,13604.0
3ff81dac366e77c99564e5434d5679fe9f835d02,Current commit,13.0,31.0,27.0,15.0,299265.0,8972.0
16b5592f12ccb841e432f5e16c4851c21ccc66cf,Previous commit,13.0,31.0,27.0,15.0,299265.0,8972.0
38151b3e445394bec52b58353ddf2880289334b5,Current commit,13.0,34.0,29.0,15.0,302530.0,13604.0
09ef11365a5fbf56886756d85810d1d1d62a94fc,Previous commit,13.0,34.0,29.0,15.0,302530.0,13604.0
2c624d4dc58811960f6c36e5752c4859848bcfbf,Current commit,14.0,31.0,27.0,15.0,318676.0,9070.0
7e4408615a64838e0b9cb3d205f550b3c3c1c053,Previous commit,14.0,30.0,26.0,15.0,317723.0,9066.0
e4687a493b97c3bb4d1101f00139bc09c0618fda,Current commit,14.0,31.0,27.0,15.0,315847.0,9039.0
4c7aeb273736baebd49cf5c0807359ca3f15ed7e,Previous commit,14.0,31.0,27.0,15.0,314893.0,9035.0
a9362fe45c2ae68be632af265903dc556acf202c,Current commit,14.0,30.0,26.0,15.0,326190.0,9103.0
36c5a56799e9bb9505f32836bcf5346079de0ea5,Previous commit,14.0,30.0,26.0,15.0,326190.0,9103.0
7efcddd11e7a14a5f916d3951eaf25ae4f1d7757,Current commit,14.0,30.0,26.0,15.0,324658.0,9070.0
e89981067878c904786bb7ff1fb6aa51a002b8a9,Previous commit,14.0,30.0,26.0,15.0,324658.0,9070.0
c4d463282dd506aff8dd150792be980b48339a9e,Current commit,14.0,30.0,26.0,15.0,324632.0,9070.0
734fb3994f74ae066b587d3563322f10e47e6727,Previous commit,14.0,30.0,26.0,15.0,320552.0,9064.0
