CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
0f1a5f31047d196849b5b861b99b27e566a8dc87,Previous commit,10.0,26.0,24.0,13.0,54113.0,33213.0
5480b0a10d7377a0e707eb3201dc9686246d9eab,Current commit,11.0,27.0,24.0,14.0,68875.0,34270.0
b601dca780fed247d73ba8041ae13b571761a739,Previous commit,11.0,27.0,24.0,14.0,68875.0,34270.0
53d533e8fbb478882fcd4948479f3e357f9c146c,Current commit,9.0,26.0,24.0,12.0,44435.0,23676.0
e6d747b37f783cb6ba15606cc2a620c6bc69741c,Previous commit,9.0,26.0,24.0,12.0,43969.0,23430.0
7d510c6685b6cadb0a3a08703a3e17c3ae6ddaed,Current commit,9.0,26.0,23.0,12.0,30018,16837
9aa6e60d259f7b5f25be44877bdf479e247d690f,Previous commit,9.0,26.0,23.0,12.0,30013,16837
c07db1569d44474d9a40e06e83b4064fb45214fb,Current commit,9.0,27.0,25.0,12.0,38349,20986
281d30e8a9a8a1681e2e6fcd1104e794ab7a5a7d,Previous commit,9.0,27.0,25.0,12.0,38349,20986
c3bfb33948801386f28cf4d32e0012d9027848a2,Current commit,9.0,27.0,25.0,12.0,38349,20986
3eb1c089c11b2148c9b938bc4503f5263a5c4230,Previous commit,9.0,27.0,25.0,12.0,38349,20986
9dc3d11045c75b8705b66e833e909ed870647e70,Current commit,9.0,26.0,24.0,13.0,47725.0,25424.0
0a1bfe30e198bc32510fa8aa15e579f13b8af7d0,Previous commit,9.0,26.0,24.0,13.0,47725.0,25424.0
2f1dbcef40c0c1b49610f70a83567e410c4c3a86,Current commit,10.0,27.0,24.0,13.0,49394.0,26243.0
a57a9b787d2764aade1c4de02c23dc22e3d633e8,Previous commit,10.0,27.0,24.0,13.0,49394.0,26243.0
30c474ddbfa54162194f55d26fcf603be0a4433c,Current commit,10.0,27.0,24.0,13.0,49455.0,26267.0
60a8cbda2cb0cc4121c18a7425dc2a426bf9b3ab,Previous commit,10.0,27.0,24.0,13.0,49455.0,26267.0
484549fd974b3be39006b1ba5342fc7c80982109,Current commit,10.0,27.0,24.0,14.0,62102.0,33768.0
e6a9e7c9f98f21cfbb6278320cde17ed96442609,Previous commit,10.0,27.0,24.0,14.0,62087.0,33768.0
d8cc115e0dc7439bb040f24c04a191f56f0c7c60,Current commit,10.0,27.0,24.0,14.0,62828.0,33863.0
f3df63455d74a951b8865d11e6a9b90acf5cae51,Previous commit,10.0,27.0,24.0,14.0,62829.0,33863.0
16ea964ba500c2b246660cc8143fe7b1851497d0,Current commit,11.0,27.0,24.0,14.0,70860.0,35437.0
1626f815ab01097f1c64d24ceaaadae1adf2d7fd,Previous commit,11.0,27.0,24.0,14.0,70860.0,35437.0
da04786fe232ea3736f55f91f975b85216178dbc,Current commit,11.0,27.0,24.0,14.0,70668.0,35436.0
e7c68b0a527d096c07a2f72513b03b893cdabac5,Previous commit,11.0,27.0,24.0,14.0,70668.0,35436.0
d5f1061f994c8a258758f9288386ac0fd9d954da,Current commit,11.0,27.0,24.0,14.0,70789.0,35530.0
bf722442c7623e25ef66b3c1720e516c477f1247,Previous commit,11.0,27.0,24.0,14.0,70789.0,35530.0
7b3977787b49320a118edf7442f846cae7dbcc9b,Current commit,11.0,27.0,24.0,14.0,70789.0,35530.0
a26a3ed0bf8068497fdd382cead69189cbd11e20,Previous commit,11.0,27.0,24.0,14.0,70789.0,35530.0
b2db2f2a771576a0a2e198d13820c060e4b2c8c3,Current commit,11.0,27.0,24.0,14.0,68958.0,33569.0
aefacbcef893b1f924f0d379a71f1ec8c6ccad8b,Previous commit,11.0,27.0,24.0,14.0,68948.0,33566.0
867bd2ff894709e699b317e550e3ca3a39d85ccd,Current commit,11.0,27.0,24.0,14.0,68958.0,33569.0
b2db2f2a771576a0a2e198d13820c060e4b2c8c3,Previous commit,11.0,27.0,24.0,14.0,68958.0,33569.0
28380235c4a9645e33052ae34618d8c06fbc2997,Current commit,9.0,26.0,24.0,12.0,38957,21276
31fa29a512a16a722e85cc5710c8252094f7dc77,Previous commit,9.0,26.0,24.0,12.0,39254,21604
ec51d7e4e69c13c183178833e73107901367db6a,Current commit,9.0,26.0,24.0,12.0,38957,21276
28380235c4a9645e33052ae34618d8c06fbc2997,Previous commit,9.0,26.0,24.0,12.0,38957,21276
6305b8207a6451edc5af3da3ca029111070183b6,Current commit,9.0,26.0,24.0,12.0,39325,21430
c5f0896f59bd04c5d92cb72f8e682446be1fa805,Previous commit,9.0,26.0,24.0,12.0,39325,21430
c9fc1886480c1ece30da87b575fcf209a4cb89ce,Current commit,9.0,26.0,24.0,12.0,39325,21430
21843f3bc514e8453675d9cafe674b0b3cf6532c,Previous commit,9.0,26.0,24.0,12.0,39325,21430
99c31eb0893ffb368cdf07ccd79bae0bdc811270,Current commit,9.0,26.0,24.0,12.0,43133.0,23003.0
69323277a4b6f7a20ea4b6f1cc239ace7cb3eb2d,Previous commit,9.0,26.0,24.0,12.0,43133.0,23003.0
7a8a575c45e507de19527cb82f18fb95ae2e9278,Current commit,9.0,26.0,24.0,12.0,43766.0,23367.0
acab1d9db08d128de3c2c642c6f83caad163a838,Previous commit,9.0,26.0,24.0,12.0,43766.0,23367.0
57e93959683c32c33cf546a4c77c5d8f92bf12c9,Current commit,9.0,26.0,24.0,13.0,47113.0,25032.0
167c6cde0839ec535b3414b196562a45346b6a23,Previous commit,9.0,26.0,24.0,13.0,47106.0,25016.0
643a87e45c27739ed83c5e33b6d905e25a49577c,Current commit,9.0,26.0,24.0,13.0,47202.0,25119.0
3cf5066e2ceac7fac9ff530c7f9fd12830588b4f,Previous commit,9.0,26.0,24.0,13.0,47202.0,25119.0
fde52b28e2fbf23574e2a090a1f0b7be28878f15,Current commit,9.0,26.0,24.0,13.0,47645.0,25411.0
1fc4d4495e8b4811155440be01caae7641c244fd,Previous commit,9.0,26.0,24.0,13.0,47645.0,25411.0
bb83c6b36b42e6fe7b15788c98012cecefc03cb5,Current commit,10.0,27.0,24.0,13.0,49263.0,26151.0
15a40870807579df1839e0a7133c4f95dedcd69f,Previous commit,10.0,27.0,24.0,13.0,49263.0,26151.0
a5bb2896d1175b0f35c310c44b6d9f8afeef9822,Current commit,10.0,27.0,24.0,13.0,51287.0,26636.0
93c39852527f9e082b23caeff64a567cf43a33bd,Previous commit,10.0,27.0,24.0,13.0,51287.0,26636.0
4b14314dc4f1fdc750a28524da737c21a1af4ade,Current commit,10.0,27.0,24.0,13.0,52005.0,26788.0
d84a8d12d31c3a7adecce6ab6acacb604998cc7a,Previous commit,10.0,27.0,24.0,13.0,52005.0,26788.0
7a9c2fe72ab61142949213a6447115771b15fd6e,Current commit,11.0,27.0,25.0,14.0,68719.0,34425.0
51eaae0c1872c2e2aeec705491b26d8a84f21fa8,Previous commit,11.0,27.0,24.0,14.0,69133.0,34521.0
2699964a3abce3dfb0e76131903f5b3eaaa1a996,Current commit,11.0,27.0,25.0,14.0,68739.0,34438.0
8a612acd005fe4c8839fa8b11c7dc350daa011f5,Previous commit,11.0,27.0,24.0,14.0,69405.0,34672.0
8df907a2f7d14a156c714caf9872bfaf58bfc451,Current commit,11.0,27.0,24.0,14.0,69047.0,33750.0
53dcebf4a23de4cf0c403a0ec7b0709caee95870,Previous commit,11.0,27.0,24.0,14.0,69047.0,33750.0
578ff84f2a361e4d5c97338ad96140c9cb8bb8df,Current commit,11.0,27.0,24.0,14.0,69116.0,34296.0
3ff72a97a811fe60d9a021c927d5062963bc8b75,Previous commit,11.0,27.0,24.0,14.0,69116.0,34296.0
16627500d8d917b4aef74ec0958acb286b135ce7,Current commit,11.0,27.0,24.0,14.0,69520.0,34567.0
d2b7d9f8bdaa2291684d0da9974596d9b02e13b6,Previous commit,11.0,27.0,24.0,14.0,69520.0,34567.0
fd734b3dfc58a5f6803160fe04af41f01eb112ed,Current commit,11.0,27.0,24.0,14.0,69520.0,34567.0
2cf5f19986dc1bb61d7c967ce2b93590a3b2b1e4,Previous commit,11.0,27.0,24.0,14.0,69520.0,34567.0
cfb63239adaa2b53aee34d8820c396a8bf9138a3,Current commit,11.0,27.0,24.0,14.0,70218.0,34981.0
a50290b1f5f7e3a018aec450293d24ce81f1c68e,Previous commit,11.0,27.0,24.0,14.0,70218.0,34981.0
a552b4c2f69c45339ba24808db8fd640cfbf4c9e,Current commit,11.0,27.0,24.0,14.0,70869.0,35471.0
751dbe5c1c82f941ae0745e146375830a82123c0,Previous commit,11.0,27.0,24.0,14.0,70869.0,35471.0
67577aa5ddac1812da9f064996bc1d96fbb9193b,Current commit,11.0,27.0,24.0,14.0,70860.0,35437.0
7362fdb562c88e17eca64f4d966609e8f6939ba7,Previous commit,11.0,27.0,24.0,14.0,70869.0,35471.0
ae0f0ad21b79630c6a83b5ca7d18baa4bccb72e5,Current commit,9.0,26.0,24.0,12.0,39325,21430
df15c26bda27b989ec49ff84c26b0ae896c2108e,Previous commit,9.0,26.0,24.0,12.0,39484,21541
fb130da1d25f39de4958c24a9fb30115a11c08e4,Current commit,10.0,27.0,24.0,13.0,49649.0,26298.0
58147270275edc7b49c3ff9c9aa7ee14ab96dbad,Previous commit,10.0,27.0,24.0,13.0,49616.0,26298.0
cba2d08bcf61128635ed61a834cd00cebcdca1d8,Current commit,10.0,26.0,24.0,13.0,53872.0,33167.0
5553aeb878d4293f626e8afcf9321a2012572f7a,Previous commit,10.0,26.0,24.0,13.0,53872.0,33167.0
7c13bebdfb47e64c802ce4b4f4a40108c1838944,Current commit,11.0,27.0,25.0,14.0,68720.0,34415.0
d7ecb961104c4a8d999ffd1009862fce08026e2c,Previous commit,11.0,27.0,24.0,14.0,68564.0,34296.0
1cb36a9561726bbad50f188505c44f4ad635e54c,Current commit,11.0,27.0,24.0,14.0,69116.0,34296.0
aababf012962959260a72141dde01d7b977b7f32,Previous commit,11.0,27.0,24.0,14.0,69116.0,34296.0
2052c3370f397e7d35a972aaf299e63a78404c1b,Current commit,11.0,27.0,24.0,14.0,69116.0,34296.0
e6ad3f0e931cff6d84e994cc3e0c8fd4f1223d8c,Previous commit,11.0,27.0,24.0,14.0,69116.0,34296.0
dbc61ad984784d17340d28db00583372c16f34af,Current commit,11.0,27.0,24.0,14.0,70218.0,34981.0
c3b0b6971304e873e721daed9d2fe6aba11d04bc,Previous commit,11.0,27.0,24.0,14.0,70218.0,34981.0
8613a1fd44e12a7fae7c762fb4ba1d181628e392,Current commit,11.0,27.0,24.0,14.0,70936.0,35684.0
8edcefe36b368c7c4a062a65e27704d46b897674,Previous commit,11.0,27.0,24.0,14.0,70933.0,35687.0
6bad17657afe52f7e29ed1f547e35a26dd843f89,Current commit,9.0,26.0,24.0,13.0,47639.0,25369.0
a2558676e81472815488f149b87c1829b1df25f7,Previous commit,9.0,26.0,24.0,13.0,47639.0,25369.0
